address,1,10,42161,1_isEOA,10_isEOA,42161_isEOA
0x5254dfae39f3751bab2795698f5c0c80bee4d4cc,1,0,0,1,1,1
0xb352eab4ae5864281b95cf1de234b9b8ca2c5b1c,1,0,0,1,1,1
0x3a315f541003349aa597f6bfcf6df6a2feab58e1,1,0,0,1,1,1
0xe587a3ddb0773c292f70d3c75f3a1b72370d9077,1,0,0,1,1,1
0x05211b706bce6a569d556faa5821237464f33001,1,0,0,1,1,1
0x4802cedbdf865382dbaed8d5e41a65c8ab840676,1,0,0,0,1,1
0xaf0acd71df2e5f3d637ead63fe3fe3420eec43c7,1,0,0,1,1,1
0x245f698621c5f7d4b92d7680b78360afcb9df9af,1,0,0,1,1,1
0xabaeeda6c8061c161a9cf5ec5ce343c16dc178f3,1,0,0,1,1,1
0x6283511fc53c60c0a0a1848ac88ff46b5d2496ea,1,0,0,1,1,1
0x10a31c7a9d146a99aa3a3fb37bf4cd30f2f8c0e2,1,0,0,1,1,1
0x44775476a3c87740f9ff7d013b601e8f3857a726,1,0,0,1,1,1
0xfb0cc36f27a28cc19c86c156091e2bee7b2f6b69,1,0,0,1,1,1
0xc64844d9b3db280a6e46c1431e2229cd62dd2d69,1,0,0,1,1,1
0xdc9aefd6d7f074c382f193546a79491eb421a80b,1,0,0,1,1,1
0x5e2517adf43b706701a481d67d4c4f497947b615,1,0,0,1,1,1
0x6b6f44a365e86977912b4f5628070ce2b199607c,1,0,0,1,1,1
0xc398638b6871d35b094802883bc4420a47fbd101,1,0,0,1,1,1
0x2bacf848489dab74fe8e1f698ea2346ed25ed6e9,1,0,0,1,1,1
0xdd3c1d8e893368a2e21d54377c05a58a757707de,1,0,0,1,1,1
0x43e29772574e50b35a8f04e892f5412df8c44c4f,1,0,0,1,1,1
0x49fd50f9a9e9028b760adc3d55272fbe015bd90f,1,0,0,0,1,1
0x18f176a9af85aa6d5acc81e8ba7f650920c86e9f,1,0,0,1,1,1
0xc64f925941b7722bf10201508238b604caa3b25f,1,0,0,1,1,1
0xd920b68db744cbdf5bc8f63b6b2bd560292aab5d,1,0,0,1,1,1
0xbef089c8744c6405e334d978e6f794445b65ca64,1,0,0,1,1,1
0x435b7d470767cb121f37dd296b2ac7913fdf5427,1,0,1,1,1,1
0xd90dd28f43f21e5416c36e6e0e7ccb4d50f3186e,1,0,0,1,1,1
0x87839e0378c62d8962c76726cfdd932a97ef626a,1,1,1,1,1,1
0x2c682357af557244f91c7c76855d435ae0f154cd,1,0,0,1,1,1
0x648c9ef315efffdd89b057f963547ddbcd499166,1,0,0,1,1,1
0xa196c9a7d4c5bae6e7f6bec1a5af7ea9a4cac2ef,1,0,0,1,1,1
0xa1cf8e7021fa8f3afc462f2f46fe3dc1117d6c6f,1,0,0,1,1,1
0x7496fd894f546898d49e9a79462c9d803df68394,1,0,0,1,1,1
0x3dfc49e5112005179da613bde5973229082dac35,1,0,0,0,0,0
0x768a1be9e361732f857d699b608468e565643962,1,0,0,0,1,1
0x9008d19f58aabd9ed0d60971565aa8510560ab41,1,0,0,0,1,1
0x04b931081bc5b069bce737eb5424eb0c692bf452,1,0,0,1,1,1
0x7853eabb6cfa980ebfd27e3f77e69590ea53c0b7,1,0,0,1,1,1
0x678a59653e4ec7023216a37262cc4205c46ca67d,1,0,0,1,1,1
0x0228fb3ac5252f3f61cab2d9d20c6a931345f728,1,0,0,1,1,1
0xc7128596e0cbfe72776eedbd306237baf34db9e6,1,0,0,1,1,1
0x23f322fe50bd1eb7488baba33da56a95bd2f5815,1,0,0,0,1,1
0xc8cc5d4b8807f1405867f6e979260b9fe2007111,1,0,0,1,1,1
0xbea5afccfd647a40b8fbc2a81f121a95fee37afa,1,0,0,1,1,1
0x45545bd03ccb1cd84d3c8f000a7d6c709d84720d,1,0,0,0,1,1
0x38a8fe948082db5d3dee2f13922e068af7edbf2e,1,0,0,1,1,1
0x57ea1335fdc312ed4cb8c174393d7b374ced5c67,1,0,0,1,1,1
0xb3e2b1808ab9e81f3abfc8c9f78b1dd680cef948,1,0,0,1,1,1
0x17e5a662b373673475c51b6db9d79bd291dce573,1,0,0,1,1,1
0x2c1259a2c764dcc66241edfbdfd281afcb6d870a,1,0,1,1,1,1
0xe48a40161a2eea062d0cf93595608fa8f321ee3d,1,0,0,1,1,1
0xd232db8d829571f8935691c3356c62b1a80fc84f,1,0,0,1,1,1
0x2d0f57cfdc8a3c5759ae6579b10e2d31f2738f0d,1,0,0,1,1,1
0x534b5fcf074b35203bdafe787cd0905de96f3a9a,1,0,0,1,1,1
0x9f0c5ff75d7f67edebd154409f627ee50abc2ffb,1,0,0,1,1,1
0xa5a5f2cdefbbec9b107032edaa737c0b947acc9c,1,0,0,0,1,1
0xc232247fcbc3285bab034fd7286523f1d1530a70,1,0,0,1,1,1
0xa6fcddcd864e05cae26338127e060636c02b9b92,1,0,0,1,1,1
0x43bf99d656be7c354b26e63f01f18fab88714d64,1,0,0,1,1,1
0x5893ca91f4873e4644389d722513e4ebb21b3b1a,1,0,0,1,1,1
0xfc10f3672a5800a9c35c61769fb345652ea334ff,1,0,0,1,1,1
0xc4d00e423e78df9367d39a36fd2cf49cc5d8f832,1,0,0,1,1,1
0xf9022e7d74cd05191e4814f1799db638a0025862,1,0,0,1,1,1
0x683b067b7359ebcb3661336f1d72cd9d5798f524,1,0,1,1,1,1
0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd,1,0,1,1,1,1
0xcc6451e3cc564f15fa9f048c63eccf6601b78583,1,0,0,1,1,1
0x551140721821dcae56a5157181cd67d061a07820,1,0,0,1,1,1
0xf286e07ed6889658a3285c05c4f736963cf41456,1,0,0,1,1,1
0x455b731b921af12150aae1086807ee04453f30cb,1,0,1,1,1,1
0xf1b6486cd95b9bddc1c69be185a0e5797d7d287f,1,0,0,1,1,1
0x9b921fad875b06183d3992a125026c89915d71f6,1,0,0,1,1,1
0xd940072500f52a6a6f372de8eb84617af4a26681,1,0,0,1,1,1
0xf8b70d8cf29ee045acc5623ebe61037b33228fd1,1,0,0,0,1,1
0xd10c70000bb40b1c4579b522a7597eb8db2d10a7,1,0,0,0,1,1
0xccce9e6198ce8ff4efff72244377cbe5c90942f9,1,0,0,1,1,1
0xcb11d6c568448cabec62c2c3469b538eb37e1341,1,0,1,1,1,1
0x10a1bb165c3c1a8aeeeccacfbe133777e2e169ca,1,0,0,1,1,1
0x111118097b52f10dbe5ced3ee2ed543985311111,1,0,0,1,1,1
0x688c5b459b959bfbb270c856b9e2396654d90038,1,0,0,1,1,1
0xe87a10d5b212d169ccbc9a50cf5e23dd3da27cb6,1,0,0,1,1,1
0x97f08017f206f97119022b73f01cd84efd60d478,1,0,0,1,1,1
0x81fa0f35b54790f78e76c74d05bd6d95632c030b,1,0,0,1,1,1
0xcf41b48fdda676f81964c72005babbdb1a06acca,1,0,0,1,1,1
0xf41765af4ba3f8db6bb729f7d9fcc66f47e4e45f,1,0,0,1,1,1
0xc4266db4a83165bf1284b564853bfb4de553c3e1,1,0,0,1,1,1
0x4ba5b41c4378966f08e3e4f7dd80840191d54c69,1,0,0,0,0,1
0xb9bab65e1e6ebae6867a767d44ef0c279c8d4aad,1,0,0,1,1,1
0xe6f8991d1a5efb4eb589e403090324be923b0f44,1,0,0,1,1,1
0x5412a79e9cae0bad06bd9dd33f97ae2e196519e1,1,0,0,0,1,1
0x5ade40e345817b739b91c6b4615efce87f9d7c57,1,0,0,1,1,1
0x5bd53cae23d3b253e2d6a4cd7607e440c1747628,1,0,0,1,1,1
0xefa0cca9cafd9ccfeeb240fe920b2b18206e11a1,1,0,0,1,1,1
0x34d7bceaa2b3cfb1de368baa703683edc666d3f1,1,0,0,1,1,1
0x2e52922c7cf225ad374790744ffa684c86aed33a,1,0,0,1,1,1
0xa006e80e987a06e5d4ea8dcf2fb40ce09118a67e,1,0,0,1,1,1
0x4e6fdce9b676c44b2c5e8800327e923696ddc629,1,0,0,1,1,1
0xdd85061c99d4c6f4b199333cce156cd5c6dc03a3,1,0,0,1,1,1
0xfeb620b14a9c3683cecb9097802af9c32e51c701,1,0,0,1,1,1
0x48dbd1c8c3a7d1e6c8e0b21090f41c7c46c6e791,1,0,1,1,1,1
0xd0bafe6cec20736a594058f6b4c6c42ce8a8899e,1,0,0,1,1,1
0xd56ceadc729ea516c2fb989419a0939b1d589130,1,0,0,1,1,1
0x5a0165827209d635c3e28cf238712f31a09a9f68,1,0,0,1,1,1
0x88cb2c6dc457345d5fa05f47dc2fbfc31f70a171,1,0,0,1,1,1
0x2db3331906890ed70a4de4fb9076ca88c182400e,1,0,0,1,1,1
0x64e24f441425d46c0916dfef50a0760f0ef4e6a5,1,0,0,1,1,1
0xe3e39161d35e9a81edec667a5387bfae85752854,1,0,0,1,1,1
0x42d2184dac8580e6224b361a36ca3a917f7ea67b,1,0,0,1,1,1
0x21271500be1638e05e6fba300520f4f019f34a4e,1,0,0,1,1,1
0x8e3d6c8f591d73ebcf79810ebc4b3adf829d2fb6,1,0,1,1,1,1
0x93f3f612a525a59523e91cc5552f718df9fc0746,1,0,0,1,1,1
0xcea34fa54339ff138a97a13d72396be405b82d11,1,0,0,1,1,1
0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,1,0,0,1,1,1
0x475b6ff6603f17177b7e419d1ad2791fb82a3a56,1,0,0,1,1,1
0xd30391e21741c54c32987bcfca3d880e6d261cb0,1,0,0,1,1,1
0x9e7dbfa325f09fc75f04b7d9d47db9fcb5e8ac91,1,0,0,1,1,1
0xef13101c5bbd737cfb2bf00bbd38c626ad6952f7,1,0,0,0,1,1
0x1fbb541913549984cb5eb645f12dcca7e3d00f72,1,0,0,0,1,1
0xeccc5e77cd1ebb061a7fc43fab27b27aec37c294,1,0,0,1,1,1
0x273e9c8198378640f5f007379034b5fa201ef119,1,0,0,1,1,1
0xaa6247d977d8d6c8adda8edd14632c33c691cb6d,1,0,0,1,1,1
0x0a18d5679c5c8b56da0d87e308db9ee2db701bac,1,0,1,0,1,0
0x9450022739459854a9a3bc4a2a944096c5c07d5e,1,0,0,1,1,1
0x5e1870f3f6e0603b3cfe26eb4ac9b42ab3ffea03,1,0,0,1,1,1
0x70946599e58daf844fe1b41a4db03194dab52174,1,0,0,1,1,1
0x2d03f2b283fc90da454383afa8080293c8336448,1,0,0,1,1,1
0x1ffcc2c3ec018131997a6a4e923df6060176dcc4,1,0,0,1,1,1
0xdb9718552f6b5a06422d7ce790a0f47241178753,1,0,0,1,1,1
0xfba674dbbbfafed6da9895051e5204de824325b9,1,0,0,1,1,1
0xd1f0d3afe14525812ca4446305fe3a86245ccace,1,0,0,1,1,1
0x424ca2ac3d4b3a85979b02ac4ed4ace51a6f5f6c,1,0,0,1,1,1
0xc9c070d4b472fbf9e652c052beeff16b79e3b7ab,1,0,0,1,1,1
0xcfb49d2b349d389c41e5f915d1250e36a4eb42ca,1,0,0,0,1,1
0xca5ff0a91183803692db75348d78d153414a22cd,1,0,1,1,1,1
0x43cc25b1fb6435d8d893fcf308de5c300a568be2,1,0,0,1,1,1
0x81397dbe05e0df839f16d9c52869f70a69f00bdf,1,0,0,1,1,1
0x46ea085f461bfdf3b5910771221a86d413e2414f,1,0,0,1,1,1
0xe8b074e9a1493f67e7772e34a8facc1c86841c53,1,0,0,1,1,1
0x9625807057dee9d863e27f1cf1ca1b01aef9adda,1,0,0,1,1,1
0x7000a0bdc3dc703c494e4a404e30375e11a5af80,1,0,0,1,1,1
0xe76d4165967fb1ed8d5a56d5dea87e3bc8ecd3ac,1,0,0,1,1,1
0xb9581d8311cc3b9e677af6b0c55f1b93b69ad6f6,1,0,0,1,1,1
0x6ab615cf8decfc488186e54066fc10589c9293a3,1,0,0,1,1,1
0xfc436b27b1ceaca475e990035771e2d073d3b5d8,1,0,0,1,1,1
0x0e4e583eaaafd1d57e883ec6cbdb4915b3c31410,1,0,0,1,1,1
0x9a44f6122c1790567117f0474c6d08758bc8fdee,1,0,0,1,1,1
0x41092b4ecf2c4db719ec5ab67dbd0c66f095ee97,1,0,0,0,1,1
0x4ed9c6193ede88a5d41b2e833e46508800420780,1,0,0,1,1,1
0x7388878b62719a9238479e7da1937b778f06af0b,1,0,0,1,1,1
0xce8c42230891064f0dfeef720fe2e60e6bc37a1a,1,0,0,1,1,1
0xe51231daa306acf16eac34a864564ca36b262a1f,1,0,0,1,1,1
0xb7e80293da67bd419b4a63c16842526586b10de6,1,0,0,1,1,1
0x2c249cb2b19221834462748ad349a0610d699c20,1,0,0,1,1,1
0x4f03923b3f0b9d0af057b297f6b1b170ded26319,1,0,0,1,1,1
0xcc78a3963e3f8b7bed75a328f9d7f2c4a951d111,1,0,0,1,1,1
0xd1742b3c4fbb096990c8950fa635aec75b30781a,1,0,0,0,1,1
0x04730f0ee7da5e9d72e8ead781983125045f5403,1,0,0,1,1,1
0xa4ccedd1bbf014f9d3cd0e0c8ceafedd124f546f,1,0,0,1,1,1
0x5f9ade96276a8b2eba3a2d5f20664f9bc2b56a08,1,0,0,1,1,1
0x214f4ec3179bf50994801a4e808a4a62310735e0,1,0,1,1,1,1
0x45c2700a0b0e84fffffc74dbe4ca415bc940f93d,1,0,0,1,1,1
0x049397bd8325e0089decf676eb42c134ea65bb90,1,0,0,1,1,1
0x0000000000e189dd664b9ab08a33c4839953852c,1,0,0,1,1,1
0x65c99b870b52f2a2ebabcd6a5ee0aa54045c011c,1,0,0,1,1,1
0xd8f39865a95aad5153663666796a4c8888f8b048,1,0,0,1,1,1
0x47f366ddacd8cfbf1d035c0320f7422da1e919a8,1,0,0,1,1,1
0x95a40112c37d79f6833935ec780495d5d3e23178,1,0,0,1,1,1
0xd7ac4581ef4e2bb6cc3734da183b981bfd0ee2a2,1,0,0,1,1,1
0xd6c29b1a8106584dc21ac3db4f4863e3caa47a60,1,0,0,0,1,1
0x8fa1e15f476275fde0304559bc06c65b862fd092,1,0,0,0,1,1
0xef89e95c889f349f8ae3c226d87c94a96f6a9bfc,1,0,0,1,1,1
0x776b913480d4326430f52f58b16ddf67eeb08deb,1,0,0,1,1,1
0x58da8ee2b05bcd8bb2702685c3bb42fc69906df5,1,0,0,1,1,1
0xcf110759776ea0851565b6db1572212e9d2926f6,1,0,0,1,1,1
0x664f45ed5084abcf2f8e1a95e320b06cc700591b,1,0,0,1,1,1
0x2e6a4c895e3a466f86cc00d9f8b33a1eece3fc5a,1,0,0,1,1,1
0xf9328cc82bdd2942b53985a5537e2435c78d950c,1,0,0,1,1,1
0xdf137f34e8593701a7149d96ea4d12dcb1fa8c14,1,1,1,1,1,1
0xdee63bde688af3fbb5b287bedccbecab6eb75ecc,1,0,0,1,1,1
0x7e5bb69c60fd9a29e8efe1d4e2897b27c70be519,1,0,0,1,1,1
0xdeb9553eed4a1e9896000071e50a19ec83301574,1,0,0,1,1,1
0x1be2655c587c39610751176ce3c6f3c7018d61c1,1,0,1,1,1,1
0x75a35f615cb1bc590e83fbbbc1fe10aa7b58fdc1,1,0,0,1,1,1
0xcfadf643fc9a9d978451b135e6e6c62b28fb6545,1,0,0,1,1,1
0x2e58234e88179555140dc6141d599081ee8d05eb,1,0,0,1,1,1
0x1029f666d3bc00982835cd2337f982fcf8fabb9b,1,0,0,1,1,1
0xa606d05799814e17a3d1111365f2a648f0869047,1,0,0,1,1,1
0x4d864b0ddec2a861506c8baa676e2d99a4c30a84,1,0,0,1,1,1
0x5492397355778320b77f7dad53a8e501e21c9497,1,0,0,1,1,1
0xed02f16a57c32a08b55d923bf4690d200722f462,1,0,0,1,1,1
0x9bc8d30d971c9e74298112803036c05db07d73e3,1,0,0,1,1,1
0xeb8beb203140f508531e4c5894ac251d6d487e4c,1,0,0,1,1,1
0x818269a1fdee562f1a0e264445097a6b499b5b06,1,0,0,1,1,1
0x81fcd76169b2700989a51bb2eeeeeea7eb11c8cb,1,0,0,1,1,1
0xc7b060256672c77466bd88714f435bfa8344ecb8,1,0,0,1,1,1
0x0c1e99991dd2f7d374bff13f9f52284ce6cfdae5,1,0,0,1,1,1
0x11f8d36152ba3e10c66fe5592f2573ac75a52f50,1,0,0,1,1,1
0x82e4d78c6c62d461251fa5a1d4deb9f0fe378e30,1,0,0,1,1,1
0x5b140256a890360a1d0fffd476c56d654ea0c7fa,1,0,0,0,1,1
0x3cd1a28be614136e26f867c9fe47821fcf6dc7f6,1,0,0,1,1,1
0x6ef0203f09156958a30875b49edb157ee41d57b6,1,0,0,1,1,1
0x5d8730e88aa9513a1924746234b4b4df977154ee,1,0,0,1,1,1
0xed2fc344009c0d633149bc747afef97ceb936968,1,0,0,1,1,1
0x08ba994f2c466ca23093ff82bc06bd479ff8d099,1,0,0,1,1,1
0x169787961b393d800afafc0b9927088dc84d692b,1,0,0,1,1,1
0xd716ad4f10eade5af4ed10006678f49bd2e6624f,1,0,0,1,1,1
0x5082f9fd72d74bad1fa59dfc3e1a2980a5519eac,1,0,0,1,1,1
0xbea4749947b782a9e9ed98230859bf9784a1eb2d,1,0,0,1,1,1
0x4740fa6b32c5b41ebbf631fe1af41e6fff6e2388,1,0,0,1,1,1
0xb3f2a049ba7ff3debad43515e8f29c9fc31c5d06,1,0,0,1,1,1
0x42d02f4cd48bdac116b7e3a4895f586777948fae,1,0,0,1,1,1
0x011e52e4e40cf9498c79273329e8827b21e2e581,1,0,0,0,0,0
0x9109358674f1c9a1a945a1d9880fb7ef1ddc43a3,1,0,0,1,1,1
0x0b51b5a50f7310d1dbfea306b8e403b50f7dc92e,1,0,0,1,1,1
0x4449dd09067dcaa55c15f40b465a5173778f8100,1,0,0,1,1,1
0xbc159b71c296c21a1895a8ddf0aa45969c5f17c2,1,0,0,1,1,1
0x6a08d79020370670f5249855a5ea3ba0abe0f4e6,1,0,0,1,1,1
0x3a99a9e783a5d870af1653d228ff600398de8c80,1,0,0,1,1,1
0x5180db0237291a6449dda9ed33ad90a38787621c,1,1,1,1,1,1
0x1df4c04d9c4247bedf051e73730c46a03c3d3050,1,0,0,1,1,1
0x130f0002b4cf5e67adf4c7147ac80abee7b3fe0a,1,0,0,0,1,1
0x5d6c47cfdbbe5ad5a7be0a97d519164d303e1117,1,0,0,1,1,1
0x3a531c90e52a02817c0d31794d0ac4ea35a66602,1,0,0,1,1,1
0xeb340415d19e506de42fb7e2e1ca09965ddbd6ee,1,0,0,1,1,1
0xba6b2a963eaf9ba334d10574d7cd31fa4da1a3e0,1,0,0,1,1,1
0xb134c95cfc957e30e8d6e9f823277b3253c6205a,1,0,0,1,1,1
0x8034aaff3980487a49ca69341d444fcc000088af,1,0,1,1,1,1
0xe082e7fdd0da6b177684ee4af23b5b4fd48e9c2f,1,0,0,1,1,1
0x9ff10612af2b7ab14dcdaeb2f8e41ab6f54d020d,1,0,0,1,1,1
0xc8e708ee3e2f38de4b9109873a642d6ce73da6c4,1,0,0,1,1,1
0xb99e093fbab017ad1d7ee7fdf9a133b87a875cc9,1,0,0,1,1,1
0x46f4dcbd17d00167b33cfc68494cedd265bbfdea,1,0,0,1,1,1
0xeb3072911b0cd5b0db835310b299ab3ef429e53c,1,0,0,1,1,1
0xcfa69f05920d1f5a60e87f3f7b28cf3433f33112,1,0,0,1,1,1
0x0b2df028c26ba1f58e6ea282b2a1d515d99ae282,1,0,0,1,1,1
0x47087589b860c15e79ad63606d350ed6195abd44,1,0,0,1,1,1
0x2a08325ad00da971cb66a5e9e04ad3529b8f59ab,1,0,0,1,1,1
0x10e158d1b398bb1c42e73ccafda4528467fee2dc,1,0,0,1,1,1
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,1,0,0,1,1,1
0xe6939a804b3c7570ff5f36c1f0d886dad4b4a204,1,0,0,1,1,1
0x1252eb0912559a206dd3600f283f2a48dca24196,1,0,0,1,1,1
0x555321e4fae07846e0208ff943ef5d81b2569db6,1,0,0,1,1,1
0x6e299fde493492db17d022f0d04fcdb9c32bcd83,1,0,0,1,1,1
0x2276efe2e94d6655d9c68c47a891f43a9a53815b,1,0,0,1,1,1
0xb1be25727580dbb543d5fa5afc03ad4c70b72255,1,0,0,1,1,1
0x8a70b9fefd03d8c54877bc26203a87f253266fc8,1,1,1,1,1,1
0xbfcad3a0440c5b2eb42a48ae461c383208d8a77c,1,0,0,1,1,1
0x787eff01c9fdc1918d1aa6eeff089b191e2922e4,1,0,0,1,1,1
0xa1e91a4cf28f8c098c7bab3093734ad38b89f278,1,0,0,1,1,1
0xe7abbe42e559469c2f0948357060df64b52e65bb,1,0,0,1,1,1
0x17a348d37b5955de955a4c127826a0c9ca9e3250,1,0,0,1,1,1
0xa50c053e4256f8a6abd537565304fbda8d2e8ae4,1,0,0,1,1,1
0x38765ac97ac23744ffd96207f08666759dc04460,1,0,0,1,1,1
0xe6a4b0723a63e81e2d3509db158c20763483fcd2,1,0,0,1,1,1
0x2d9386f903d7e510dbf6cfa60011703b75359170,1,0,0,1,1,1
0x1b63a208e891fd022f4ac72e25e12ecca7d692e8,1,0,0,1,1,1
0x4a946f31f481b134f73910a31610c82ac579c5a4,1,0,0,1,1,1
0xbfad818edb25dc4eebac8cc44a7533be4652ad6c,1,0,0,1,1,1
0xaf9657e57e6b876dee2fb3f51cc05b5f1b852376,1,0,0,1,1,1
0x0a474c5ad18d20441dc78f8e0f0731b3def9b54d,1,0,0,1,1,1
0x9f82226aae1f6900047da20c30dc836587157e03,1,0,0,1,1,1
0x11bc1fe797da8428ff275c9ad3c02971ce8ba104,1,0,0,1,1,1
0xc550c0d95fc2a8c56c093de17003dc9f741a6b00,1,0,0,1,1,1
0x2cdb4ac591808f84e198d25f08207b857fd80cc8,1,0,0,1,1,1
0xcf3dd8e04993d07808f7d09db222accf0d670014,1,0,0,1,1,1
0xe960ed94ebfcdca521662928f453f7b5ca1a7dfd,1,0,0,1,1,1
0x7e36deac901e55ef76f139b627abe5c2c2425f5a,1,0,0,1,1,1
0xa79f75d42d8ee2c41a136bd2895e7179a15098cf,1,0,0,1,1,1
0x50feb3a574797d33d5fc6c43e1e7ba964ded5955,1,0,0,1,1,1
0x6aa6316c1a1d78a14899f45d39a45c5fd92be9a3,1,0,0,1,1,1
0x781fea3353d6efbbabc9fac0b4725eff3c77dba7,1,0,0,1,1,1
0x53badf7ac3b0fdc05c359bebf214a4c19d72a316,1,0,0,1,1,1
0x7b24cf01b6d5e87723223e2a2f5ebed92b5cc7a9,1,0,0,1,1,1
0x376eaa9e7633fdd6848398936f9450a62698b1a6,1,0,0,1,1,1
0xfcb5f35b1d06dc068b730180120fa948a80154eb,1,0,0,1,1,1
0xedb630d13c73ff17c8286d54422675320ec88f26,1,0,0,1,1,1
0x37f7ff1864f5d5cba2b63592656049f2d7d06fb4,1,0,0,1,1,1
0x38abd5912b5e2537b9e68abbd8d037d0e35eba0e,1,0,0,1,1,1
0x00000000c2cf7648c169b25ef1c217864bfa38cc,1,0,0,0,1,1
0xf0f82004a6088c8bd4c02ed4adc2bd220a5d2e21,1,0,0,1,1,1
0x1136b25047e142fa3018184793aec68fbb173ce4,1,0,0,0,1,1
0x435402f9e1e1520d7b3d67096b0798bfa4a9b38a,1,0,0,1,1,1
0xbe93d14c5defb8f41af8fb092f58e3c71c712b85,1,0,0,1,1,1
0x661f3573806009037796537e7e0825e242c5c8ed,1,0,0,1,1,1
0x57179b08bd29b441da18ba84c526c3f0be23dacc,1,0,0,1,1,1
0xd0393f9ea6df807393166a00c35aa5ad5daad7b3,1,0,0,1,1,1
0x6977e753e022f65ebeb170d8267b2ea54a431523,1,0,0,1,1,1
0xc17cbb210b2dd44bb07d55212c6de6961404ec94,1,0,0,1,1,1
0x8eb2283f696f2a130134d46e28d3528e19e16868,1,0,0,1,1,1
0xe8c97650aa7e4525cc45851af5b2f5f81403432a,1,0,0,1,1,1
0x84550e3b791b446c99812dc8266db26ac7d6cc06,1,0,0,1,1,1
0xb11864c0940ff9bafbde895424e8b980a8cb6fc7,1,0,0,1,1,1
0xde0634a1f956df8580f18c955b3e9ee957e552c6,1,0,1,1,1,1
0xfcf7ac816bed302829847dc03bc1c03ba53c5c96,1,0,0,1,1,1
0x9f40f487ce54f053c0e151621304eac5ff55c0ca,1,0,0,1,1,1
0xbbc02dbd39941fffa605171a977d44c6baf915c2,1,0,0,1,1,1
0x63a556c75443b176b5a4078e929e38beb37a1ff2,1,0,0,1,1,1
0x823f1117842a0c09ec80506d0f3b718c5212cd28,1,0,0,1,1,1
0x0fc59712b93e6bf523ac8531d0e66607df273097,1,0,0,1,1,1
0x99eb33756a2eaa32f5964a747722c4b59e6af351,1,0,1,1,1,1
0x564fc5027be63048121d54608cabf441e1f63473,1,0,0,1,1,1
0x771388495f34d21c5574fefc04cd1d5811e00ada,1,0,0,1,1,1
0x7c59fe436b97de2b6df05d696a2d8562506d1c74,1,0,0,1,1,1
0xfb5430dfae3ebfdbba9217f1f91737f37047930d,1,0,0,1,1,1
0x97ff0c8e9fc1cba985fe342168c6f243487139d4,1,0,0,0,1,1
0x84e13ba3e77e5fe0b9209ed335ae9054efe5a8c1,1,0,0,1,1,1
0x1b2e27d7882c24c70deae4258cd854b8d8c99005,1,0,0,1,1,1
0xfc648d6fe6ff49f0d579fd8b507f776077531ac4,1,0,0,1,1,1
0x8ccaf951c46899aa11e96435261c271c3e5ba963,1,0,0,1,1,1
0x4e7541783a0256e0eef6cca2b175da79548db269,1,0,0,1,1,1
0xc38a6c87f4cdd4bcf69d657e33304d55d5720702,1,0,0,1,1,1
0x2c3021bbbe1a8d50c200f9489b557377ebecdf9a,1,0,0,1,1,1
0xd9da13de745bfa50ffaafd0a531b92f0511b72cf,1,0,1,1,1,1
0x0a1681fa2da2f297b6a836772a16d2a9e85b3a99,1,0,0,1,1,1
0xbbc818f10b2bd5d4ae1a8e3717f6324acee6ec1f,1,0,0,1,1,1
0xb19c84fe05d128fb6154ca7c2b25d5e7f49ab0b9,1,0,0,1,1,1
0xa8e32be4ca13b271673f8b01f1eeacfde66fa413,1,0,1,1,1,1
0x88cc7e7e8812c00d5cdb61a605d35eba91dd0ece,1,0,0,1,1,1
0x160c438f4be2d0bc61a613b31d77d59ac48994ba,1,0,0,1,1,1
0x93ffb15d1fa91e0c320d058f00ee97f9e3c50096,1,0,0,0,1,1
0x77ff5b2ec21e33e656e82ab8d32638e5ff7b5950,1,0,0,1,1,1
0x8aee63ac20106c0a488d69647931f3c53147368e,1,0,0,1,1,1
0xc777e755b52a94400d1318fcec95a564875d8a94,1,0,0,1,1,1
0x963d071201275fd5fa3dc9bb34fd3d0275ba97a7,1,0,0,1,1,1
0xd058a61d75bd6c6eb33b66992e325c87844f9cde,1,0,0,1,1,1
0x51f13c84b49b64ba6b1615e7d91b11066908bf3c,1,0,0,1,1,1
0x035890c1957b5cb2481748c457a2301c1ccc6014,1,0,0,1,1,1
0xf1b87070ac5dd4558718d8c618f5c68d1ddd6258,1,0,0,1,1,1
0xeeb6914c57431abddbba04ec2571ffb95f86387d,1,0,0,1,1,1
0xe34e1fd01f5d2d5533a586941f22dc8d4894a0d3,1,0,0,1,1,1
0xe6d270680431b674cadd4e6c13bd56fdbfd6fbad,1,0,0,1,1,1
0x51893946cbcb61c3b2195b621affddc79e45b2f7,1,0,0,1,1,1
0xa40eb69d2adbd34ea73ea1dfd049f825e8216eb0,1,0,0,1,1,1
0x08743760dbfd8d87d6589562dd5a10b759c99274,1,0,0,1,1,1
0x44be6d03c2722ad3db4e53f32b4c67cad864cc6a,1,0,0,1,1,1
0x222988f898b6eba86a7c0bf331be672d49534834,1,0,0,1,1,1
0xe4efdf71f3ea6b4f204f9e1d9324ee967db8b02c,1,0,0,1,1,1
0x44db0002349036164dd46a04327201eb7698a53e,1,0,1,1,1,1
0x8f43ac03b6143a7cc28765803697808984356db1,1,0,0,1,1,1
