"HolderAddress","Unique Tokens","Quantity","PendingBalanceUpdate"
"0x0ecddcf41754360ab129d7ca4c8abf220f9c32bd","1","1","No"
"0x3b6732ac68fcb127f3c1cc988c4e5b356588d988","1","1","No"
"0x4254419739ce5ea3fb4140357b2baa71357d14d0","1","1","No"
"0x3563fb742db8ae3be7764a464c8cb7c426195596","1","1","No"
"0xa0cb49b51a8178f6028dadbfd4402b4c1e080eb9","1","1","No"
"0xd72ffc82ca03ff0834e163771b297c608f6b52ee","1","1","No"
"0xc5b41fb105883bcd59ceef072b5b6bdbc5df31da","1","1","No"
"0xfc4c4f751e3df17b8aa0c3200d51908a90de1995","1","1","No"
"0x33badc17296e5b45fec1230ccb930fa24674affb","1","1","No"
"0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927","1","1","No"
"0x63a3bf655377e20f316261b83737b7aa68ed50b0","1","1","No"
"0x296e0c21db4061ebf971e55d5db85011e7ff9797","1","1","No"
"0x940ea03a1c05e7cf1451ad07fefec116eb19ab68","1","1","No"
"0xc00faaed03a511723e9a1c1b5d5a1f6b6e30f3cb","1","1","No"
"0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd","1","1","No"
"0xeb18c95d461b49000084016a2ff5a07a735d1768","1","1","No"
"0x07a9ee7842552e6cc924d9cc7590d8f82df7078e","1","1","No"
"0x44ef4e21490d454d2d9e2b5fc32b74c384d51744","1","1","No"
"0x080c9b708588c103034f22898212164f45eec1a8","1","1","No"
"0x841ad0abab2d33520ca236a2f5d8b038addc12ba","1","1","No"
"0x66fd1b1e8b9e49a8e3897b2803c50674799c9afd","1","1","No"
"0x31ecb0819346edd4ac31e2c3adacd6629e411a78","1","1","No"
"0x5e190617c7cfb30c3c87dd55920e117280d3f8e6","1","1","No"
"0x3ae0e9a6b67a9ca5cf2f42a0b3266b2098d399ab","1","1","No"
"0xc8f0dbb99998ddd20d15d6cc05e1a4225199732f","1","1","No"
"0x05211b706bce6a569d556faa5821237464f33001","1","1","No"
"0xecd11d4a67c0978fe6821db405e9d5214d9996c4","1","1","No"
"0xd88f8e62c6a0a193d9f920c04b3a7c778ef32381","1","1","No"
"0x76026590f8164f5f3d305eaec336d0c0c46e2fe3","1","1","No"
"0xf14729358c35e7a024639ea97aa991b2d577dad5","1","1","No"
"0x005a3e49af2cf567d655c6ccb3e5982e1d55e72b","1","1","No"
"0x76fa5876ecef7cecfbe8f94566a1e7252c20bf39","1","1","No"
"0x45c8cdae08b5c8630673a73ff9301fbded9cae84","1","1","No"
"0xd9edeb614df54f8ee80a080051f55b9f4f582926","1","1","No"
"0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e","1","1","No"
"0xf06f09c65635ea3db2f6255cabefcc11d28f2ef2","1","1","No"
"0x76363226b9e31b78c2077ecea78f440d81299f39","1","1","No"
"0xf918c679fae9e6dafa3d29a62e28f36f1661d279","1","1","No"
"0xfb5430dfae3ebfdbba9217f1f91737f37047930d","1","1","No"
"0x900d1719363e97176cbe2274cc4483245ad3270e","1","1","No"
"0x97ffe6e22bb6436b90a7b452899fbe6f2a78dd2c","1","1","No"
"0x728c4225d8ee8f9cb3dba1577bbf0bf98996ef17","1","1","No"
"0xb7562f12e41c762cecda99d62bd6eac7b0c3b4c1","1","1","No"
"0x4667fafb8fb809581fefcc6694d9225ef9afa775","1","1","No"
"0x57e1edec286676f45aa020dffd45e6ee6501847b","1","1","No"
"0x222988f898b6eba86a7c0bf331be672d49534834","1","1","No"
"0x4391522a1cb89b3d9829697bf2167a1f73b93ef7","1","1","No"
"0x00645dd21310882cc32399abcb54e0a05b3b5d1d","1","1","No"
"0xa1e91a4cf28f8c098c7bab3093734ad38b89f278","1","1","No"
"0x0b2df028c26ba1f58e6ea282b2a1d515d99ae282","1","1","No"
"0x190460f94203ab29bc401ba9e7893276621847e4","1","1","No"
"0x396ae68e4526f1f46245283a066c912d4d4fd24e","1","1","No"
"0x4abc33cf81e0d21f42168d044f7002edd6b80b09","1","1","No"
"0xfd0101d908bf7e4a03168b6e90aa7f1e70606225","1","1","No"
"0xb9581d8311cc3b9e677af6b0c55f1b93b69ad6f6","1","1","No"
"0x3a6b7cdaef5d67fed5d470c94006c2197924f1c1","1","1","No"
"0x87d9c2d9990a9f3a18f1377ff20d9945f9eb3792","1","1","No"
"0x4ec6722c8be6ab9a8c9e344d961086a3268b1128","1","1","No"
"0x4be6c75d1690bea86666a76d3779ce98f059ba36","1","1","No"
"0xe713ce9e3b98c9fa580fc3b6ec3ac850622b5146","1","1","No"
"0x8e5e01dca1706f9df683c53a6fc9d4bb8d237153","1","1","No"
"0x55040be8471b5dab774dfb6911a5e38ee085ae34","1","1","No"
"0xbf62319147a6fb8dcb9bd907b890195be6929222","1","1","No"
"0x6b1009e2bb8ee7f36c21f5f38f4f25f1b79bc02d","1","1","No"
"0xd2b105c24f7ff289e64e044837f6e308740d10a2","1","1","No"
"0xbb466a24d7cbbfe9c038483dc976dbd7574ebc9b","1","1","No"
"0x546f02de01727952b0999481834efcb6a93c4e84","1","1","No"
"0xbf8641831d15c2701ba122981c3d7a6a2533ea48","1","1","No"
"0x4ab3d7f4c46e511ca09eecdac483e43ed96bd7aa","1","1","No"
"0xb1fc5d0229bb10310d25bad8a0cd7f7b4cae42f7","1","1","No"
"0xf20349cc08ce0fd2f4d13b14346cbc000cdbc71e","1","1","No"
"0xcffe08bdf20918007f8ab268c32f8756494fc8d8","1","1","No"
"0x856b63349fb6c818ea7cd7305483ae0ef6956f6c","1","1","No"
"0x6a2e363b31d5fd9556765c8f37c1ddd2cd480fa3","1","1","No"
"0x8fead6cb99fcf391352f25eec7baf451a1e037a3","1","1","No"
"0x6439c7dba472ce5ada4d9c2c595a6bc7dc610185","1","1","No"
"0x8aee63ac20106c0a488d69647931f3c53147368e","1","1","No"
"0x2f939830659501a06f5cbf54d34f27f4fda7a1d8","1","1","No"
"0x6951bec32b306d7d0a89b3c52067697e68357477","1","1","No"
"0xf90a01af91468f5418cda5ed6b19c51550eb5352","1","1","No"
"0xbb50690db3897ca5b1f63cff6e0c061b93f9bfbd","1","1","No"
"0xd60848390bd1966ec2981b1af79319064ac46784","1","1","No"
"0x10eafa0df89eec3d6c7daea9c2034c1eaaa20331","1","1","No"
"0xc7b060256672c77466bd88714f435bfa8344ecb8","1","1","No"
"0x62095bd48442e556e92df62b2d5e274f02a1c447","1","1","No"
"0xe1ec1a31d34ecd0f5859a695b9802ace2f843142","1","1","No"
"0x97453a0b667cc52b52ad829b467b8054faf258bd","1","1","No"
"0x96b1f9e7b7953001733e8bbd862f9e8ae8a8a1fc","1","1","No"
"0x1c3c738f21f2e9d6efb2c38728d4e7c20fbb1d7a","1","1","No"
"0x4c839752527d405c60a519a477bc423c96e823a6","1","1","No"
"0x06f2ff4ec3051b1778c0260d12e071c4a344b7a2","1","1","No"
"0xda64c16acfe6c0efa24e4337e2124646c8a0eea2","1","1","No"
"0xf1e76bd9d7cf614997e06ef328b94d08ba3c4fad","1","1","No"
"0x435b7d470767cb121f37dd296b2ac7913fdf5427","1","1","No"
"0xaf3d3a62439a4f608e6ccefe7eb8b3088e723d7b","1","1","No"
"0xfdb714222de5bfd1fb0571b22878a52488c46538","1","1","No"
"0x643430283b19fa5bd70a1138b495c2b43523cdd5","1","1","No"
"0x45383971bfea7d568c5fc73c5f66b9a2e5d2fc28","1","1","No"
"0xc64844d9b3db280a6e46c1431e2229cd62dd2d69","1","1","No"
"0xb2d304c84e020bfb5dce3157441f70e0edace84b","1","1","No"
"0xafcb09054d433b8b433c389b5b32d038f5360e69","1","1","No"
"0x7388878b62719a9238479e7da1937b778f06af0b","1","1","No"
"0x9f56c8c3146fe954382c9706e94b0d826f1f5f3a","1","1","No"
"0x4f942119e6ab0a6e4368e795d1d64291a3ff0da4","1","1","No"
"0xebe1bbb18335bec74427c74dac4cfbe685c7dcff","1","1","No"
"0x12404e3205b6205dfb9d4b98c7b9c764b0b62222","1","1","No"
"0xa3da7b05bf56a6b090f21b0513316851ddf839a8","1","1","No"
"0x1e6127d4716c3ac3b3a2b005631c1c541c13d120","1","1","No"
"0x2a8600bbdaab254a2f8a8e00912799295c3dd601","1","1","No"
"0xf249f23b79825188ae717ab5f7e4fe22d158a93a","1","1","No"
"0x7cc696a7734f459d55d1b4d716b1f56416f0c21f","1","1","No"
"0x5fa9b5b9cde9a7d7f27e61522da3b2dd728e1ab4","1","1","No"
"0xd94e1c5376665a9b18ab93542d38005c36d64790","1","1","No"
"0x14f12e80add26c2824f5c84487886b43e9fd7075","1","1","No"
"0x21606ee18fc1c9b398c25f56e98e6035ab434299","1","1","No"
"0x2c3021bbbe1a8d50c200f9489b557377ebecdf9a","1","1","No"
"0x992fa1f4459042e59734c4e38bec152ff119ecdb","1","1","No"
"0xadfda5e88d3642219427dc8278029b17a7df5ce0","1","1","No"
"0xf9022e7d74cd05191e4814f1799db638a0025862","1","1","No"
"0x39fe5f40d7c0418a284b9835bd93415759ff8e21","1","1","No"
"0xd920b68db744cbdf5bc8f63b6b2bd560292aab5d","1","1","No"
"0xfbdc0e9522c9d8d40438d2c247bfa43dd5915864","1","1","No"
"0x11414661e194b8b0d7248e789c1d41332904f2ba","1","1","No"
"0x14d1f69952f0939c16f00d68ea2c3f040c4217a6","1","1","No"
"0x0c1e99991dd2f7d374bff13f9f52284ce6cfdae5","1","1","No"
"0xc94b225354f8c9c340758c9fea5adca0387e5a68","1","1","No"
"0x4060914d070dd6d15bfacb136a46f24022338e40","1","1","No"
"0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb","1","1","No"
"0x2a08325ad00da971cb66a5e9e04ad3529b8f59ab","1","1","No"
"0xe741f716049de5514e8304b1c666ee2b18f7027e","1","1","No"
"0x7d8cc59c0053f45253c287f3f422c5415739da04","1","1","No"
"0x14a3f35bc1872e46b6c4308627a884fb75d52acc","1","1","No"
"0x7ac34681f6aaeb691e150c43ee494177c0e2c183","1","1","No"
"0x63d45f767a98f17ddc2f55171022692550602b64","1","1","No"
"0x736dde3e0f5c588ddc53ad7f0f65667c0cca2801","1","1","No"
"0xa362a6b387a80180286ef40d8e6ec6ca2657a9fa","1","1","No"
"0xc887fadc6baaa8cd234d9104a65b37265522b024","1","1","No"
"0x1332f3755f48a9c7f618681ae3bdbe618ddf65d9","1","1","No"
"0x8fbc89b8d9ed06f9454b8bd45277e64e1977693e","1","1","No"
"0xbef089c8744c6405e334d978e6f794445b65ca64","1","1","No"
