Address,pctOfWeightedTotal,1_isContract,42161_isContract,10_isContract,flagged?,chain,SDL,veSDL
0x40e71cD6009194225FFd6F30a94210113f733777, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xC255E0a1Be0A4B7B8Bf5EBE8d0Aba162CF75bae2, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xeC9b106e925ccBF65d1CDE7232154f3788fdaC4C, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xf847E9d51989033b691b8BE943F8E9E268F99B9E, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x562a01Eb1c18e167D3B26504bFa08Edb68c5681a, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xbA55BDbF959DF826dA6c35487eB15FaD2164662d, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x477c8ece9393713D258169Aa50cDaF27E422214d, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xFe4841A4615b8132E6E116A033cA39333c63d121, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x785EAF018c3E9Ac5D38D7781929DaabD3976e81f, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x86AABcD459587bC1A347aE1E2d15223856354EC9, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x59D6779Eca6c91eD7679E261b54299b5155EAdF0, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x929cf8d3D25784813D8E04a34cDF181e1800010C, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x264571c538137922c6e8aF4927C3D3F681399E50, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xA2fE914d593F4220b4d5D4D9d80fdc37A1E77101, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x87c34F6B5E88189c6Eb8B7559BE4bAF51A0d595d, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x0e2Ae98b93a865719458c2aC86F5591E4adDAD86, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x549C0421c69Be943A2A60e76B19b4A801682cBD3, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x503B3F76bEd8DbA9A028690d3BB3d7aC0d478F9F, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x74715a4A110E82c376d5C96EfEfCf23A6d1e7be1, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x20Ba162A8BD7f7dB3967f142d426565296a1A873, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x34BdaB3042Cfd0614658B2E1da368F8Ca484929A, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xe587A3dDB0773c292F70d3c75f3A1B72370D9077, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x273E9C8198378640F5f007379034b5fa201eF119, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x5082f9Fd72d74BAD1Fa59DfC3e1a2980A5519eAC, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x9f82226AAe1f6900047DA20c30dc836587157E03, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xdE192B7E66920D881Bd94d0BE6840fD39E5FB744, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x747549cabb4C29c450c274F5e08502019A6B1b1C, 0.00222,0,0,0,0,42161,14973759067928826802924,0
0xa35709FfA7D247CD5F36466b632b66d909d81beB, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xb4b4aebf8e6F1A46c331706ad544188E4975f6bb, 0.00222,0,0,0,0,42161,15000718749439736407888,0
0x05C446f4D6C3fB71F2f2949c92e0A5Ee6E59853e, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xBBDE1E05d96c5C4F7e377D5EaEd21Cac08A92945, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xb90781Ceb500f80A9c101225eD5451449a3Aa5bc, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x29F731573b3acBd22A7C6023d9e3CC8EC758de42, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x01485557C2BC6E26c7187ff4cC38d5d9474405D4, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xf5b8537C526Df134639cB3C11f2b4A0Ca07827bB, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x6343249aF8ECFD6b3Fd903b338504166a22005F9, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x8f43dE6EE8644C43D46254c919E5B00BcbdaA7B4, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xefaA5fE183b7CBe2772fE4AC88831b7Aa6C37422, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x72fF5f275247b5dba797AA7B9A56Fd534ac5263a, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xa70AEb6F4B116ec5478a1204EA7a6CA4e50E2997, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x49525c292f006396aA78D3441Ee73ee992ef3183, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xaE139be36A9AaF91af8F719740cE3a2F7102E66e, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x0e4B02eB5e8c4ddA7dE7E7555576BA672A98195C, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x97468f2F722dCD25843BD271603a1d2EB8520BF1, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xB1f72d694711FcE55C62eA97BD3739Ff11ceF986, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x8Ae20FaBeB608Fd307Fc1eA15A294340a547d501, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x02d4D9dd2A3D1565bf87264A92E7C48B8006936E, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xEA611e681B294C2e2137Ef14B782a9E80CC6a44f, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x01C9F4268beB4c049AC81e0A1D8E6970078601b1, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x8BD431fFf72b55231d562482e7661997a16E0A3b, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x80Ad7547D879AB0481Eda439BF0514e02B0Cc2b9, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xACc0E80e3CCcede7D2948Ab542700BB9499d2623, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xfA9dBab87Da24FA3716c084CC8F9cc4F5E573849, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x583C77C6343e207A8b4354d3681338A5018B668D, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x531a50b437725CA67A8AeE30065370453Db09334, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xD610086899bBE55f08F4590B2197aeD9966e8C73, 0.00222,0,0,0,0,42161,15036258501199570546386,0
0x43BefC4D62bB6Cf213A2E9E0236211266Fd15d66, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x354bC27b4BF791cCD572fC4c2e80f335DE8dfB58, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0x92B3346317eEaFba459Be28C7fFe38703DcA45d8, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xF5BCe02E24313618ed2e8318dEE2b86BF53cd53C, 0.00222,0,0,0,0,42161,15000000000000000000000,0
0xAe81762fA6b0CEA64520B3A746a5d2b418792A81, 0.00221,0,0,0,0,42161,14921128023823249884740,0
0x01AB07010c2F4bf5971537669Cc19d5D8Cf320A0, 0.00218,0,0,0,0,42161,4676445740083811121790,2523037545712225783255
0xCA278cB118eb29F97BA640eBF5D0E9e405c4f849, 0.00218,0,0,0,0,42161,14722041566247938956752,0
0xBeB45fed41fd1A1d687420f6b992b8054c431954, 0.00212,0,0,0,0,42161,14323493202579890816672,0
0x44db0002349036164dD46A04327201Eb7698A53e, 0.00211,0,0,0,0,42161,14260164588727767375967,0
0x6a1Fd5A98d377369e6deb7dfF113191E962245CB, 0.00209,0,0,0,0,42161,14099332037311159977509,0
0x2da11c50FFaa4D939f9BDc9A47D6B54394087319, 0.00209,0,0,0,0,42161,14127164210994503949147,0
0x79f08F2e75A8C99428DE4A2e6456c07C99E55da5, 0.00209,0,0,0,0,42161,14112502323919831173346,0
0xa60DD9d42fdD43E91Da63BD261997E14F21C69Fd, 0.00208,0,0,0,0,42161,4677927715092470220886,2349257210622917913465
0xc5dD6aD73a7C2F4b5e87Bb19f8ae5228d7b026a3, 0.00208,0,0,0,0,42161,14050624824719131096553,0
0x95A40112C37d79f6833935ec780495d5D3e23178, 0.00207,0,0,0,0,42161,13968808321765081423243,0
0x643430283B19fA5BD70A1138B495c2B43523CDd5, 0.00207,0,0,0,0,42161,13990727982330009969407,0
0x3E7929ac8E700f04bf0e2aeD1C5A19fA3EF2017F, 0.00206,0,0,0,0,42161,13931420447306022906246,0
0xE1780B206CD1Dfa983bc82405B15ca58CaF1B9c9, 0.00204,0,0,0,0,42161,13772583505905042755127,0
0xf7476Db5B717aC661C027e684456115ab1e728C3, 0.00204,0,0,0,0,42161,13790507479503842492672,0
0x189c19d185d24046deFF18544350ddD53bFD7fdA, 0.00203,0,0,0,0,42161,13726243684751955925153,0
0x8BBae6de836155f1FF5b6BC5026BCF0D6927E5b1, 0.00203,0,0,0,0,42161,13698120000000000000000,0
0x9c7d894a29F97636B66DEA646A1AE2F9c83a2830, 0.00201,0,0,0,0,42161,13612657459019000000000,0
0x3A8315E25378CE9fC0d3279B26ec0576de52C0Ff, 0.00201,0,0,0,0,42161,13564044547344466003774,0
0xf032F533a8814741345215A0710B0364953387A5, 0.00200,0,0,0,0,42161,13507208964234820969901,0
0x21a555839A4e8B9AC20430235804b4A4EF6a3587, 0.00199,0,0,0,0,42161,4591518954878748430449,2221443139437856265435
0x412B5b8f5881d2d21b8536d2D8E95949672B5293, 0.00199,0,0,0,0,42161,13458578971327390219426,0
0x8Cf316B4FEeD10eF10B03f70687050B8BAc3ABe4, 0.00196,0,0,0,0,42161,13283947469190583365374,0
0x2edB26FE2eE760412aC7c239bC85D044343Fc9f8, 0.00195,0,0,0,0,42161,13176708000000000000000,0
0xBfdcf5eaEC3145704ecAD91e2b868477E762c80b, 0.00194,0,0,0,0,42161,13109773600000000000000,0
0x6AA6316c1A1D78A14899F45D39A45c5FD92Be9A3, 0.00193,0,0,0,0,42161,13018869537292303782092,0
0xd3801D997Fd3A59d20aa0D0B3c10Df060e07ED31, 0.00192,0,0,0,0,42161,13010320000000000000000,0
0xb481465614689230cd0863f8d9A9ac9439DFe79A, 0.00190,0,0,0,0,42161,12825169461069576706708,0
0xC5b41fB105883bCd59cEef072B5b6BdbC5df31dA, 0.00190,0,0,0,0,42161,10268676214232015706837,640766176433370118215
0x6712B7F12D9D335A15b0CddeeE7A061ee522bDa0, 0.00190,0,0,0,0,42161,12857776051964488159916,0
0x5CA23512120E636F134B010E0B9A8C148d8ED2Ea, 0.00188,0,0,0,0,42161,3554973602155242277704,2289902135654447752515
0x736DdE3E0F5c588dDC53ad7f0F65667C0Cca2801, 0.00187,0,0,0,0,42161,12655911313722047594308,0
0x8075df8A555048bFF338b04e7aF5De5Ee9565F73, 0.00187,0,0,0,0,42161,12661096304248385970814,0
0xFAb738889b445D589f85727C05fCb16C935B19BE, 0.00186,0,0,0,0,42161,11739187172106117036978,217951472880092958545
0xF57D86F6bFcc76AA2C7f62616B2436C60Ad397e2, 0.00186,0,0,0,0,42161,12551593857288087910773,0
0x7805053eCb7a2124BD9605Fa4089795D972C021E, 0.00186,0,0,0,0,42161,12546601356773846344388,0
0x1ec7AEA71aa6B45Fe98b8e424F99A5E9a442Ec18, 0.00184,0,0,0,0,42161,12475022288704627486736,0
0xD2B982365b3289E55F12fF636F29B538AfC05Ed6, 0.00182,0,0,0,0,42161,12334287980561522796738,0
0xBce3ab6542B99D3f1DE61c1DF9D5219284be8A8b, 0.00181,0,0,0,0,42161,12258299531860883973084,0
0xDf974a90066431982B89c213F0e742b71768C847, 0.00181,0,0,0,0,42161,12215250505027535295420,0
0x70bE8010b63CE50CF29450aEC2c9881838234651, 0.00181,0,0,0,0,42161,12235865530622529059485,0
0x0d4DDeA3849C54E16C85cB4354943dC876e05552, 0.00180,0,0,0,0,42161,12158425067820134274759,0
0x4BF1AE0b233e0FdC1F99173E4D917C86AfeA215B, 0.00178,0,0,0,0,42161,12049173087125188644437,0
0xfCFa8f54b3554c6Cf1c76b5c6D98564D0a285289, 0.00177,0,0,0,0,42161,12000000000000000000000,0
0x2d8Ffc88e492323d5D7bD90f04Cd8D79CfE0B308, 0.00176,0,0,0,0,42161,4027014922191598375123,1975092723537276689675
0xe5D77be025Ca706a7267BB3257428bB3c97F8542, 0.00176,0,0,0,0,42161,11875233897663576428667,0
0x396b91734d8B62969b75eDe7AAaB0E649ff156b1, 0.00175,0,0,0,0,42161,3911894689776475497363,1982767757483478695030
0xC693B4FFB338579467a541b2bF267B1955870920, 0.00175,0,0,0,0,42161,11843762775547760765312,0
0x3881871C3621e9a8BB9F5c046A2c944c24229874, 0.00172,0,0,0,0,42161,11660879351692180260351,0
0xC6387E937Bcef8De3334f80EDC623275d42457ff, 0.00170,0,0,0,0,42161,11516514818241807295932,0
0x16Ed0fe6952DAB8Bb1f1c1dD132A24d15b094419, 0.00170,0,0,0,0,42161,11491768577622230979361,0
0x915C4580dFFD112db25a6cf06c76cDd9009637b7, 0.00170,0,0,0,0,42161,3980913486316128486560,1887264067408199767735
0x468Fd68b81475Ac46D00f491bFA52ef8AAa17e97, 0.00168,0,0,0,0,42161,3016237838597531179115,2086255626225172353910
0xa362a6B387A80180286ef40d8e6eC6Ca2657A9fa, 0.00168,0,0,0,0,42161,11377332444505026507710,0
0x3828582c34b97FcfBeEa15a09Fc29ee7cD3D80a0, 0.00167,0,0,0,0,42161,11301689382300733566517,0
0x6b0Dd57F438962f78966f527dcC2750cFa619e30, 0.00167,0,0,0,0,42161,11279070152569318898230,0
0x1561b90927967f28df09bc81dd4626fE8bDEF7a2, 0.00167,0,0,0,0,42161,4695201013782892760936,1654827688209227190960
0x2d1bdC590Cb736097Bc5577c8974e28dc48F5ECc, 0.00166,0,0,0,0,42161,3413598134503215901999,1950939230222839998575
0xB76Cb23B716384ea0B848273f01f33a0ECaf2272, 0.00165,0,0,0,0,42161,11193692502473962663095,0
0x9A44394ffd96a78d0B5c5b2f5DCFF6052C70176d, 0.00164,0,0,0,0,42161,8837947508064063722500,572219108005818362180
0x7a38B009F9e176F07978C2E75bab2A5b657cA37a, 0.00164,0,0,0,0,42161,11069023647508141923310,0
0x924d48e67c220a0c5B361646c4353aC2062BC3e5, 0.00163,0,0,0,0,42161,11051828597733732598566,0
0xD79E338667aEB42fB8F71c03b815d06BB8DA968d, 0.00162,0,0,0,0,42161,10967742839067933288453,0
0x4F942119E6Ab0a6e4368e795d1d64291a3Ff0dA4, 0.00161,0,0,0,0,42161,10904006914279027334967,0
0xb742f07Fa4b77e8591aE61e2A234592411a5469F, 0.00161,0,0,0,0,42161,10872503309955048293146,0
0x14730014EeA880F2D52aC0b67442c485242D9B9c, 0.00160,0,0,0,0,42161,10827122531808844448651,0
0x9fc1ca176d6DDeA94C4b9bFE8af6d28f5795b305, 0.00160,0,0,0,0,42161,3228952841753549591697,1906736537997765384540
0x1b12399bC51c22Bae041Ea6B425440AAE1AE4f40, 0.00159,0,0,0,0,42161,10733867390918709884221,0
0x2153F9042925f9f616eE0230bD0F75416D058Dd0, 0.00159,0,0,0,0,42161,10725157339286912370088,0
0xB7562F12E41C762CeCDA99d62Bd6EAC7b0C3B4c1, 0.00158,0,0,0,0,42161,10716663628157692817117,0
0xb5DC07e23308ec663E743B1196F5a5569E4E0555, 0.00158,0,0,0,0,42161,10713817316946131081210,0
0x294c52aF6Da063977328B4471028Bd57705C47b7, 0.00157,0,0,0,0,42161,3706063357329625225990,1723940065111128324460
0x4D99bA0b8eC7e0aF199B9A9895D59BA9F1B66979, 0.00157,0,0,0,0,42161,10631555400000000000000,0
0x12C6CcD4aaF4c65E90e5F4F48608F2caA799F184, 0.00156,0,0,0,0,42161,10538137400000000000000,0
0x116954206b173a52A3631C6ccdAd4f704d8b36Ef, 0.00156,0,0,0,0,42161,10540640577656299590195,0
0x92F8E936Fff02F522526D8049F2913A5a0D7F40b, 0.00156,0,0,0,0,42161,10541611755446880924298,0
0x7e4B6E2B6732F2889b1f1Ee7A8E7e42eAcF6a6e2, 0.00153,0,0,0,0,42161,10349537365960898838649,0
0x7F202a4b8Cdb2176cD64e55f3Db3cbF5c7d2cf6F, 0.00153,0,0,0,0,42161,10323371253557943565762,0
0xeEF2654DF8719eD503fD9f273353B85e12675aAd, 0.00153,0,0,0,0,42161,10375287290087521114631,0
0xBc29DE0290E358210b405ab6a966DF1Af600acf3, 0.00153,0,0,0,0,42161,10380494242450039443031,0
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de, 0.00152,0,0,0,0,42161,2668295601780222397347,1902432535055743787915
0x66FD1B1E8B9E49a8E3897B2803C50674799C9AFd, 0.00151,0,0,0,0,42161,10237064022644262639202,0
0x5ad6211CD3fdE39A9cECB5df6f380b8263d1e277, 0.00151,1,0,0,0,1,10228904971803455312417,0
0x65e3249C643E8d72bD4a6ff7AD6373424eD7969B, 0.00150,0,0,0,0,42161,10142924101716449399293,0
0x79129d8A02d60D9E9AcF47632B11fC56DE3EcB08, 0.00149,1,0,0,0,1,10083128439292822854467,0
0xE703a67255A5752Aa8a5c4F8A6980840eea01B25, 0.00148,0,0,0,0,42161,10000000000000000000000,0
0x9ccffE7F1f6b72Db35Ae23234BE3aaF7B737530c, 0.00148,0,0,0,0,42161,9990097500000000000000,0
0xad5ef5589877652d74c7f30f9aA640930784b442, 0.00148,0,0,0,0,42161,10000000003189901379639,0
0x1C398845D86027a2BAA65abd5012e8fBcd0DaA72, 0.00148,0,0,0,0,42161,10000000000000000000000,0
0xEB005e8147c40320d6Fa71C5b29362F0F136d2Bf, 0.00146,0,0,0,0,42161,9853420000000000000000,0
0x382fFCe2287252F930E1C8DC9328dac5BF282bA1, 0.00145,0,0,0,0,42161,9800247104156611646226,0
0x40Ff38496e4d7af91a737d0384c4840A54A6b877, 0.00143,0,0,0,0,42161,9700000000000000000000,0
0xc97acf688cFE0A4d3BF23e9f772AF83698216470, 0.00143,0,0,0,0,42161,2589806076310869111089,1771117795038645355925
0xcfCcA7aEA9e403744858C53E13adF8975dB9038b, 0.00143,0,0,0,0,42161,9689891071069098768719,0
0xB2515a7221b2654F9Faae0E4eD1d0E49Aa7B85DD, 0.00142,0,0,0,0,42161,9617105260571672866424,0
0x15a911BE6338303EF6f6fEdc67f1D29E67dccA34, 0.00141,0,0,0,0,42161,9572441652945412402149,0
0xE87a10d5B212D169CCBC9a50Cf5E23DD3da27cb6, 0.00140,0,0,0,0,42161,3589187221664499493040,1473831494524334890350
0x4166Ba4cA1404Ef7659834cFbcfA115Bc7043F32, 0.00140,0,0,0,0,42161,9463693598430608513572,0
0x0773A995E752eec6456Ae887DEC5D4e06479FA9C, 0.00139,0,0,0,0,42161,9404730604396452402222,0
0xd0103edA26ee0e8911b9F3C1a96E33980c7Ee042, 0.00138,0,0,0,0,42161,3881852137131734513122,1363868315104555172850
0x9fc1DcbaF574DDa3F799cE21F868BCD008769124, 0.00138,0,0,0,0,42161,9345333551886330612359,0
0x4e5f413f5c5415B4E3F4615C3a0AFFa5Ba8c43B7, 0.00136,0,0,0,0,42161,2487686128720562792932,1686630711785936646240
0x4B581dedA2f2C0650C3dFC506C86a8C140d9f699, 0.00136,0,0,0,0,42161,9224727061811626804464,0
0xF4B93a76bfedbaA5DD58C37C438bDe519E881B37, 0.00134,0,0,0,0,42161,4684290634063617504475,1095859211517917257180
0xaaFdd768fA83EF7af0e19707F2BE9d1DB1924766, 0.00134,0,0,0,0,42161,9057849228753505717845,0
0xC26Cc090F5e0E5572615D577A971Ab69b106a0DE, 0.00134,0,0,0,0,42161,9069967916232352092000,0
0xE237ef8F23107eE91A9bF08eCf734328C11F6bde, 0.00132,0,0,0,0,42161,8920523200000000000000,0
0x95B9F2F528338b0cDB3F14442837b0e7F05DCEeC, 0.00132,0,0,0,0,42161,3973296269564802694432,1234337146197984557015
0x2BC87ADdAE195da271C2cB6F773cEe647AEefA60, 0.00132,0,0,0,0,42161,8946069399475551641957,0
0x1F25c99914Cf973a471566FAdA06C210027d947b, 0.00131,0,0,0,0,42161,8887380000000000000000,0
0xAC3c2F091eDEA973F666173b3eBd242A80FE411c, 0.00131,0,0,0,0,42161,8872987881148651529038,0
0xfDe729d73E41256b091D365D59F402f86e5e147C, 0.00131,0,0,0,0,42161,8843544301810077487308,0
0x2a1EaF114f2c23d30EF571d6E84fCBeb2f6F4e62, 0.00129,0,0,0,0,42161,8708737350939264627592,0
0x0Df8C1cD57C2044C7eabc18254E42fB64a9c1994, 0.00129,0,0,0,0,42161,8738386352444311717409,0
0x46eA085f461bfdf3b5910771221a86D413E2414f, 0.00128,0,0,0,0,42161,8692103554312067438303,0
0x3A5B30F14dF56eEdCC2Ba0d2679b3B09Bc05AFC1, 0.00128,0,0,0,0,42161,8640848019716230351388,0
0x2226f49EFe9F1b59B0243b54dB33bb3F0B8B0679, 0.00127,0,0,0,0,42161,8594877319348320185845,0
0x6C031350A7C8Dc7864521074BF65d509D45b5691, 0.00127,0,0,0,0,42161,8611057459508007631103,0
0xAfb50e978276e07d3ae3Fcc7A96A8B05c5650e22, 0.00126,0,0,0,0,42161,8552647235407716157159,0
0x86632848578699919dF3944fbA490A614Ed762A3, 0.00125,0,0,0,0,42161,8456143391387107210636,0
0x0a9A04F289e1237c978d9ED375EeebdA73EE97b1, 0.00125,0,0,0,0,42161,8488333050188018814450,0
0x4eF68d03EcA0c984B9fd5d4EF8d06C6B3bD8df33, 0.00125,0,0,0,0,42161,8455653821595608360213,0
0x9915cE890F0cb01eF89126014692E2c51F08b33c, 0.00125,0,0,0,0,42161,8449508990221588279355,0
0xD5102725Cc00421854dd616A2D8769CE36017315, 0.00125,0,0,0,0,42161,4129439882334019360103,1091465726016693871970
0xb62Bfc56B6A065D58a951dF6D766Ef61CC4Af786, 0.00125,0,0,0,0,42161,8487538646828577443425,0
0x1D932E6489B5e4091eE078db497799237b354191, 0.00124,0,0,0,0,42161,8384532456018928544897,0
0x675F60d68701ed237e19B78152dE1a68f3500e2F, 0.00123,0,0,0,0,42161,8317661130901133442423,0
0x564fc5027bE63048121D54608cAbF441E1F63473, 0.00123,0,0,0,0,42161,8302762401747770970811,0
0x8107b00171a02f83D7a17f62941841C29c3ae60F, 0.00123,0,0,0,0,42161,8357141837331615756852,0
0x0419395ef65947B74aD9cCd1A9753251e72E411B, 0.00123,0,0,0,0,42161,8302763999047174700221,0
0xD2B105c24F7ff289e64e044837f6e308740D10A2, 0.00123,0,0,0,0,42161,8303618554228169934800,0
0x7CC696a7734F459D55D1B4D716b1F56416f0C21f, 0.00123,0,0,0,0,42161,8304280155641194656599,0
0xc71A161bFF29c5B4586008abcEBBcc4Ab8F9E0C1, 0.00122,0,0,0,0,42161,8238658152203979939691,0
0x842c89C5927F37CB7859FFd7b5A6400bcD917378, 0.00122,0,0,0,0,42161,8255294551548795657637,0
0xf970f7b32eD6CB64Bbe61Ab95A30e0665887500b, 0.00122,0,0,0,0,42161,8293855540812695032386,0
0x50FeB3A574797d33d5fC6C43e1e7Ba964deD5955, 0.00122,0,0,0,0,42161,8259310918686396612331,0
0xc7Bfd896cc6A8BF1D09486Dd08f590691b20C2Ff, 0.00122,0,0,0,0,42161,8293383854793150647272,0
0x296E0C21DB4061EbF971e55d5db85011E7Ff9797, 0.00122,0,0,0,0,42161,8292384094862349558112,0
0x2f5F5C84FF5805E78974C6bfcBADACa47e663c9d, 0.00121,0,0,0,0,42161,8207515916201646952064,0
0xcCc3cE05B1D1B4E4A72e2052b98B1de8E60593E8, 0.00121,0,0,0,0,42161,8166472844924685206598,0
0xc64f925941b7722Bf10201508238B604Caa3B25F, 0.00121,0,0,0,0,42161,8185827111940632206050,0
0xb19C84fe05d128FB6154Ca7C2B25d5E7f49ab0B9, 0.00121,0,0,0,0,42161,8218104375153530247734,0
0x9de7A828b2de953a1d47E7FEFA54FEC1330d6B6f, 0.00121,0,0,0,0,42161,8188217585692259168481,0
0x21606eE18fc1c9B398c25f56e98E6035ab434299, 0.00121,0,0,0,0,42161,8187571158623569876081,0
0x8e437c286498DD2a6216EDE8722E6b742E253269, 0.00120,0,0,0,0,42161,8153529938993607370732,0
0xef89e95c889f349F8Ae3C226D87c94a96F6a9Bfc, 0.00120,0,0,0,0,42161,8126549339678083981406,0
0x06f65D4A643940d104EB608BF47B64Ace9e4b60C, 0.00120,0,0,0,0,42161,8143959470631251394993,0
0xf5B37fE85935D73e69301eB37368cdAaeaebA57d, 0.00120,0,0,0,0,42161,8118736339469552798420,0
0xef7D8e1FB3DAaC06eBa0e9127Ea3d17B1DBdFF54, 0.00120,0,0,0,0,42161,8118735035008373086068,0
0x3bE2a617a86DD49Bc8893ca04CEa2e5F444F9c12, 0.00119,0,0,0,0,42161,8054111122539241804900,0
0xB9581d8311cc3b9E677aF6b0c55f1B93b69aD6f6, 0.00119,0,0,0,0,42161,8086304302438710783964,0
0x55040Be8471B5DAb774DfB6911A5e38ee085aE34, 0.00119,0,0,0,0,42161,8047208287169250833014,0
0x97b90FBc8904F861F76CB06BFa0A465b72C5E662, 0.00119,0,0,0,0,42161,8056929215612462750386,0
0x9a25025F722305b4336CcD7E67995E691A12426E, 0.00119,0,0,0,0,42161,8064648666925437689000,0
0xB8D2Fc67a9AE46De1d3a5DdD355E63aB9cc5A717, 0.00119,0,0,0,0,42161,8073104131049019696038,0
0xb98aDd9F09Af3aB5c1F5316B24707B75b5664d1D, 0.00119,0,0,0,0,42161,8057404411386804254625,0
0x6058f8E21D7D736b574e80c2B57e73fDf360bae0, 0.00119,0,0,0,0,42161,8088831167599796199929,0
0xf872703F1C8f93fA186869Bac83BAC5A0c87C3c8, 0.00118,0,0,0,0,42161,2019070848419907656484,1486973169891100500455
0x6bED1C32947E43ab17bd187579D78c68b44b832c, 0.00118,0,0,0,0,42161,8025871508490919910879,0
0x732ECFCCE7DC7eB80059B7c7fB20775fa15a01B5, 0.00118,0,0,0,0,42161,8005176844172888211735,0
0xafcB09054D433b8b433c389B5B32D038F5360e69, 0.00118,0,0,0,0,42161,8007843429040787547150,0
0xf964A658dB4f29D1942eb07aBC7927a0c09F10C8, 0.00118,0,0,0,0,42161,8008865727280831098647,0
0x2bA0106ce07e81bd59da1956E4d137aE67AB1680, 0.00118,0,0,0,0,42161,8019630000000000000000,0
0xd7768689A895202D7c53BdF4EA8Be07d943DEbd3, 0.00117,0,0,0,0,42161,3643358524402502786715,1073748615114412694135
0x8663c0859767AF92EB4CC1D0d99a52Fee2279307, 0.00117,1,0,0,0,1,7913847970448152911676,0
0x16DF361da7A8aa3C6f3d8b65AdE18F465a9f4e41, 0.00117,0,0,0,0,42161,7895620394155223358171,0
0x98e9E20B151B6dce571cd15dD9A14B1d145B9a72, 0.00117,0,0,0,0,42161,7902009967160790918931,0
0x8fe7b143B2C67739e9C933DA0a48142b14c4415d, 0.00116,0,0,0,0,42161,7872667789347680046215,0
0xA0cb49b51A8178F6028dAdBFD4402b4C1E080eb9, 0.00116,0,0,0,0,42161,7874751447346896130321,0
0xBB50690DB3897CA5b1F63cFf6e0C061B93f9bFbd, 0.00116,0,0,0,0,42161,7834396031713120223294,0
0xC53E7040ce1D891d59f67CD2Dff36B32d4Db1f80, 0.00116,0,0,0,0,42161,2237958466006658395639,1407214874297029599270
0xc9b308a60E0FbD0187d390b95891771B6889197D, 0.00115,0,0,0,0,42161,7800923722043780651574,0
0x55E05E75d1f78DB464D94823FF2D2EDd10C45673, 0.00114,0,0,0,0,42161,7700000000000000000000,0
